System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 cbe
Machine Name:	 PPS-4CD0A2279E2

Data properties:

Recording name:	 Rec 36
Recording date:	 2014/10/23
Recording time:	 14:15:47
Recording resolution:	 1280 x 1024

Export date:	 2014/10/23
Export time:	 14:47:52

Participant:	 ESF46
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 20
Min duration: 100

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	blue1280x1080.gif																	
26824	14:16:13.824	00:00:26.824	1609	107.4201	342.0509	0.6733555	0.4079872	563.8842	3.29369	0	102.2348	325.0343	0.4906144	0.3845218	558.5916	3.379935	0	65	105	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		105	334	26824097	11920184110	
26841	14:16:13.841	00:00:26.840	1610	104.2951	338.467	0.6735966	0.4081699	563.9111	3.293563	0	99.73717	321.5265	0.4908796	0.3844147	558.5238	3.367663	0	65	102	330						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		102	330	26840719	11920200732	
26857	14:16:13.857	00:00:26.857	1611	103.8075	336.0208	0.6738631	0.4082938	564.0698	3.275447	0	105.2319	320.2833	0.4912192	0.3842493	558.5728	3.361125	0	65	105	328						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		105	328	26857471	11920217484	
26874	14:16:13.874	00:00:26.874	1612	106.0877	345.4274	0.6742507	0.4085145	564.0614	3.259165	0	108.937	328.0913	0.4916496	0.384119	558.4636	3.338882	0	65	108	337						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	337	26874092	11920234105	
26891	14:16:13.891	00:00:26.890	1613	103.5602	337.171	0.6746751	0.4088369	564.1349	3.265796	0	109.3743	325.1847	0.4921176	0.383918	558.3413	3.313875	0	65	106	331						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		106	331	26890715	11920250728	
26907	14:16:13.907	00:00:26.907	1614	108.5403	343.0952	0.6751531	0.4091971	564.2115	3.231202	0	103.9901	319.9352	0.4926637	0.3837333	558.3833	3.331011	0	65	106	332						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		106	332	26907342	11920267355	
26924	14:16:13.924	00:00:26.924	1615	105.2019	342.9484	0.6756347	0.4096077	564.2734	3.223756	0	102.5156	324.3414	0.4932265	0.3835017	558.3884	3.299897	0	65	104	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		104	334	26924089	11920284102	
26941	14:16:13.941	00:00:26.940	1616	107.8724	345.2182	0.6761412	0.4100375	564.3664	3.208336	0	104.9219	327.8865	0.4938092	0.3833135	558.4677	3.286683	0	65	106	337						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		106	337	26940711	11920300724	
26957	14:16:13.957	00:00:26.957	1617	103.4922	340.7009	0.6765927	0.4105134	564.4333	3.189905	0	107.1344	323.5807	0.4943899	0.3831133	558.1855	3.251883	0	65	105	332						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		105	332	26957337	11920317350	
26974	14:16:13.974	00:00:26.973	1618	111.5784	346.2017	0.6770473	0.4108881	564.515	3.166171	0	107.9506	323.9473	0.4949047	0.3829265	558.1344	3.262764	0	65	110	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		110	335	26973961	11920333974	
26991	14:16:13.991	00:00:26.990	1619	109.708	339.662	0.677418	0.4113366	564.728	3.182301	0	106.3396	322.2541	0.4953757	0.382773	558.1872	3.23435	0	65	108	331						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	331	26990707	11920350720	
27007	14:16:14.007	00:00:27.007	1620	105.6963	345.9605	0.6777202	0.411673	564.8024	3.137281	0	109.5285	321.0789	0.495807	0.3826445	558.1134	3.231414	0	65	108	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	334	27007336	11920367349	
27024	14:16:14.024	00:00:27.023	1621	104.7174	345.3384	0.6779818	0.4120266	564.8896	3.139425	0	106.2766	323.1605	0.4961208	0.3825364	558.2228	3.211388	0	65	105	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		105	334	27023956	11920383969	
27041	14:16:14.041	00:00:27.040	1622	104.8521	340.3317	0.6782064	0.4122942	564.9785	3.129905	0	101.8576	319.6217	0.4964283	0.3823993	557.9879	3.217167	0	65	103	330						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		103	330	27040579	11920400592	
27057	14:16:14.057	00:00:27.057	1623	106.5729	347.6529	0.6783515	0.4124623	565.118	3.1064	0	105.0628	321.6622	0.4966834	0.3822902	558.046	3.186023	0	65	106	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		106	335	27057330	11920417343	
27074	14:16:14.074	00:00:27.073	1624	112.1317	347.7913	0.6784621	0.412546	565.1099	3.108948	0	106.2403	325.0844	0.4968422	0.3821434	557.8878	3.18514	0	65	109	336						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		109	336	27073955	11920433968	
27091	14:16:14.091	00:00:27.090	1625	110.1537	348.6626	0.6785071	0.4126587	565.1167	3.094184	0	106.3934	322.3511	0.4969669	0.3820742	557.9034	3.183822	0	65	108	336						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	336	27090579	11920450592	
27107	14:16:14.107	00:00:27.107	1626	113.0119	348.5091	0.6784946	0.4126766	565.1473	3.084069	0	105.8659	320.0159	0.4969769	0.3819916	557.8423	3.190921	0	65	109	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		109	334	27107203	11920467216	
27124	14:16:14.124	00:00:27.123	1627	109.8115	345.6124	0.6784391	0.4127716	565.1443	3.081806	0	107.2075	326.4458	0.4969554	0.3819878	557.9373	3.188868	0	65	109	336						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		109	336	27123952	11920483965	
27141	14:16:14.141	00:00:27.140	1628	113.0924	343.0163	0.678383	0.4127929	565.1649	3.05957	0	103.5078	324.5221	0.4969296	0.381951	557.8746	3.174429	0	65	108	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	334	27140576	11920500589	
27157	14:16:14.157	00:00:27.157	1629	110.0311	347.616	0.6783149	0.4128439	565.2975	3.0571	0	103.3478	325.0393	0.4968952	0.3819496	557.7927	3.15957	0	65	107	336						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		107	336	27157199	11920517212	
27174	14:16:14.174	00:00:27.173	1630	106.4135	348.2177	0.6782827	0.4129066	565.311	3.056252	0	103.5405	322.1219	0.4968913	0.3819287	557.7672	3.166675	0	65	105	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		105	335	27173823	11920533836	
27191	14:16:14.191	00:00:27.190	1631	110.6	345.3806	0.6782807	0.4130359	565.3289	3.057553	0	104.3255	324.4144	0.4969334	0.3819449	557.8245	3.148048	0	65	107	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		107	335	27190574	11920550587	
27207	14:16:14.207	00:00:27.207	1632	110.5011	345.0939	0.6783305	0.4131057	565.3671	3.023135	0	109.2533	323.2854	0.4970045	0.3819058	557.746	3.14376	0	65	110	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		110	334	27207198	11920567211	
27224	14:16:14.224	00:00:27.223	1633	113.5335	343.0927	0.6783989	0.4131945	565.4216	3.035966	0	108.0253	326.2512	0.4971226	0.3818394	557.5643	3.137542	0	65	111	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		111	335	27223818	11920583831	
27240	14:16:14.240	00:00:27.240	1634	112.6862	346.3835	0.6785022	0.4132824	565.5804	3.035016	0	111.7307	327.1329	0.4972204	0.3818129	557.5495	3.133935	0	65	112	337						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		112	337	27240444	11920600457	
27257	14:16:14.257	00:00:27.257	1635	111.5077	350.0856	0.6785616	0.4133375	565.4614	3.020099	0	108.8329	328.2381	0.4973064	0.3817587	557.7009	3.127007	0	65	110	339						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		110	339	27257194	11920617207	
27274	14:16:14.274	00:00:27.273	1636	117.5708	345.4834	0.6786278	0.4133533	565.3123	3.025098	0	103.2764	323.883	0.497346	0.3817212	557.7375	3.12342	0	65	110	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		110	335	27273817	11920633830	
27290	14:16:14.290	00:00:27.290	1637	112.3865	344.0601	0.678625	0.4132986	565.4817	3.009013	0	103.7915	328.2073	0.4973612	0.3816769	557.7362	3.125835	0	65	108	336						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	336	27290441	11920650454	
27307	14:16:14.307	00:00:27.307	1638	114.5098	346.318	0.6786159	0.4132566	565.5277	3.018141	0	100.539	323.4832	0.4973442	0.3816807	557.7062	3.11774	0	65	108	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		108	335	27307065	11920667078	
27324	14:16:14.324	00:00:27.323	1639	112.4162	344.0854	0.6785658	0.4131479	565.6675	2.99685	0	105.8117	325.4623	0.4973023	0.3816706	557.6713	3.130324	0	65	109	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		109	335	27323812	11920683825	
27340	14:16:14.340	00:00:27.340	1640	112.0774	342.5419	0.6785389	0.4130674	565.5596	3.026578	0	113.3686	323.8451	0.4972594	0.3816797	557.6283	3.110005	0	65	113	333						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		113	333	27340438	11920700451	
27357	14:16:14.357	00:00:27.357	1641	120.4334	340.1964	0.67848	0.4129433	565.3523	3.018513	0	110.5803	326.2649	0.4971858	0.3816857	557.5292	3.113717	0	65	116	333						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		116	333	27357062	11920717075	
27374	14:16:14.374	00:00:27.373	1642	113.8046	342.9646	0.678466	0.4129341	565.3104	3.022175	0	115.6895	327.6489	0.497147	0.3817319	557.4697	3.108739	0	65	115	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		115	335	27373688	11920733701	
27390	14:16:14.390	00:00:27.390	1643	116.0331	343.5515	0.6785128	0.4128994	565.2391	3.016444	0	112.6268	321.667	0.4971574	0.3817246	557.478	3.12762	0	65	114	333						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		114	333	27390437	11920750450	
27407	14:16:14.407	00:00:27.407	1644	110.6886	345.1625	0.6785865	0.412973	565.3564	3.010392	0	112.3841	327.5649	0.4971943	0.3817399	557.5077	3.12583	0	65	112	336						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		112	336	27407063	11920767076	
27424	14:16:14.424	00:00:27.423	1645	112.8875	343.1405	0.6786556	0.4130239	565.3914	3.007499	0	114.1037	327.0449	0.4972627	0.3817342	557.613	3.114136	0	65	113	335						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		113	335	27423685	11920783698	
27440	14:16:14.440	00:00:27.440	1646	120.1486	342.8992	0.678733	0.413037	565.2527	3.02248	0	110.0501	324.7213	0.4973177	0.3817158	557.7154	3.115021	0	65	115	334						blue1280x1080.gif	0	1280	1024	0	0	107	334	683	0	Content		115	334	27440308	11920800321	
27457	14:16:14.457	00:00:27.457	1647	198.0552	343.7175	0.6780257	0.4126887	565.0995	3.010118	0	206.5737	321.3938	0.4965371	0.3815073	557.5504	3.112922	0		202	333						blue1280x1080.gif	0	1280	1024	0	0				0	Content		202	333	27457056	11920817069	
27474	14:16:14.474	00:00:27.473	1648	230.9581	337.1064	0.6773737	0.4124182	565.086	3.0157	0	227.7142	317.9013	0.4959653	0.3814116	557.6573	3.11573	0	66	229	328						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		229	328	27473682	11920833695	
27490	14:16:14.490	00:00:27.490	1649	235.2622	336.7646	0.6774132	0.4124403	565.1068	3.019997	0	227.3951	315.7063	0.4959745	0.3814575	557.6719	3.125552	0	66	231	326						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		231	326	27490306	11920850319	
27507	14:16:14.507	00:00:27.506	1650	239.4128	328.8128	0.6773157	0.4123622	565.0475	3.04004	0	235.7477	314.6745	0.4958779	0.38144	557.6339	3.132518	0	66	238	322						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		238	322	27506931	11920866944	
27524	14:16:14.524	00:00:27.523	1651	240.396	328.6389	0.6772451	0.4123553	565.0159	3.022567	0	235.235	320.6183	0.4957745	0.3814684	557.6711	3.129705	0	66	238	325						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		238	325	27523677	11920883690	
27540	14:16:14.540	00:00:27.540	1652	238.4715	327.9595	0.6771452	0.4122446	565.1851	3.028627	0	229.8728	317.8066	0.4955739	0.3814677	557.7179	3.140443	0	66	234	323						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		234	323	27540303	11920900316	
27557	14:16:14.557	00:00:27.556	1653	235.6846	327.2164	0.6770114	0.4121788	565.108	3.035946	0	236.2405	315.8163	0.4954609	0.3815534	557.7026	3.138713	0	66	236	322						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		236	322	27556928	11920916941	
27574	14:16:14.574	00:00:27.573	1654	238.8378	331.6659	0.6769508	0.4120605	564.917	3.032396	0	239.2785	319.4753	0.4953538	0.3815721	557.669	3.146991	0	66	239	326						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		239	326	27573553	11920933566	
27590	14:16:14.590	00:00:27.590	1655	245.8805	336.182	0.6768602	0.4119902	564.8372	3.032865	0	243.811	315.6799	0.495229	0.3816184	557.5717	3.154366	0	66	245	326						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		245	326	27590299	11920950312	
27607	14:16:14.607	00:00:27.606	1656	234.4106	336.2043	0.6767668	0.4118587	564.9136	3.063958	0	235.1155	316.7526	0.495086	0.3816268	557.8179	3.156708	0	66	235	326						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		235	326	27606923	11920966936	
27624	14:16:14.624	00:00:27.623	1657	244.0084	337.5284	0.6766757	0.4118281	564.8263	3.05122	0	239.026	321.009	0.4949866	0.3816744	557.7595	3.167371	0	66	242	329						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		242	329	27623547	11920983560	
27640	14:16:14.640	00:00:27.640	1658	247.9798	338.5132	0.6766169	0.411748	564.7228	3.054264	0	239.4389	317.5273	0.4949049	0.3817188	557.6834	3.162763	0	66	244	328						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		244	328	27640172	11921000185	
27657	14:16:14.657	00:00:27.656	1659	254.6267	350.1153	0.6762367	0.4118313	564.739	3.052317	0	257.7585	330.5802	0.4945098	0.3819469	557.7797	3.164496	0	66	256	340						blue1280x1080.gif	0	1280	1024	0	0	238	326	200	0	Content		256	340	27656919	11921016932	
27674	14:16:14.674	00:00:27.673	1660	354.1388	428.2114	0.6752498	0.4124572	564.7866	3.051948	0	351.4478	407.0555	0.493603	0.3827934	557.5313	3.159876	0	67	353	418						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		353	418	27673546	11921033559	
27690	14:16:14.690	00:00:27.690	1661	345.4229	423.9099	0.6750194	0.412417	564.6279	3.067552	0	349.0823	405.1016	0.4933762	0.3829825	557.6199	3.148668	0	67	347	415						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		347	415	27690171	11921050184	
27707	14:16:14.707	00:00:27.706	1662	351.2767	427.4654	0.674907	0.4122947	564.731	3.060797	0	348.7472	413.2229	0.4931192	0.382979	557.6196	3.132016	0	67	350	420						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		350	420	27706796	11921066809	
27724	14:16:14.724	00:00:27.723	1663	345.4657	429.9238	0.6747169	0.4120179	564.7048	3.051206	0	350.338	413.5197	0.4929405	0.3829575	557.6536	3.152812	0	67	348	422						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		348	422	27723542	11921083555	
27740	14:16:14.740	00:00:27.740	1664	351.998	435.332	0.6746017	0.4117168	564.5811	3.062156	0	357.3707	415.1619	0.4926715	0.3829666	557.6379	3.154462	0	67	355	425						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		355	425	27740170	11921100183	
27757	14:16:14.757	00:00:27.756	1665	349.1528	433.2781	0.6744304	0.4115415	564.6316	3.052685	0	354.2382	417.6739	0.4924922	0.3829691	557.6246	3.14748	0	67	352	425						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		352	425	27756792	11921116805	
27773	14:16:14.773	00:00:27.773	1666	355.0094	428.5987	0.6742834	0.4113851	564.5427	3.051952	0	351.3079	413.9601	0.4922364	0.3829839	557.6649	3.137119	0	67	353	421						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		353	421	27773416	11921133429	
27790	14:16:14.790	00:00:27.790	1667	353.0801	432.1876	0.6741542	0.4112045	564.5956	3.051362	0	353.4742	414.7849	0.4920948	0.383068	557.5961	3.140304	0	67	353	423						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		353	423	27790163	11921150176	
27807	14:16:14.807	00:00:27.806	1668	358.3378	435.9618	0.6740527	0.4110916	564.4241	3.055435	0	355.5484	418.6651	0.4919538	0.3832082	557.4944	3.138852	0	67	357	427						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		357	427	27806787	11921166800	
27823	14:16:14.823	00:00:27.823	1669	353.3538	438.9535	0.6739612	0.4109418	564.3807	3.060934	0	354.1372	417.6321	0.4917688	0.3832767	557.7256	3.13789	0	67	354	428						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		354	428	27823411	11921183424	
27840	14:16:14.840	00:00:27.840	1670	354.0948	441.3053	0.6738667	0.4108488	564.489	3.052171	0	352.4053	423.6226	0.4916464	0.3833593	557.6692	3.134132	0	67	353	432						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		353	432	27840042	11921200055	
27857	14:16:14.857	00:00:27.856	1671	356.1974	439.9373	0.6737507	0.4107672	564.3687	3.046802	0	356.1973	423.366	0.49151	0.3833634	557.5119	3.140016	0	67	356	432						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		356	432	27856787	11921216800	
27873	14:16:14.873	00:00:27.873	1672	353.9127	437.5014	0.6736307	0.4106153	564.4197	3.070755	0	351.1323	424.2354	0.491363	0.3833399	557.676	3.138937	0	67	353	431						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		353	431	27873411	11921233424	
27890	14:16:14.890	00:00:27.890	1673	354.0631	442.8753	0.6735648	0.4103497	564.4062	3.053449	0	356.5624	418.5891	0.4912445	0.3832557	557.8395	3.145133	0	67	355	431						blue1280x1080.gif	0	1280	1024	0	0	352	425	233	0	Content		355	431	27890033	11921250046	
27907	14:16:14.907	00:00:27.906	1674	377.934	446.9378	0.6731257	0.4104454	564.3976	3.121876	0	386.7752	463.4539	0.4908262	0.383576	557.7662	3.13241	0		382	455						blue1280x1080.gif	0	1280	1024	0	0				0	Content		382	455	27906660	11921266673	
27923	14:16:14.923	00:00:27.923	1675	442.5974	599.2852	0.6723076	0.4105855	564.2502	2.836782	0	447.6259	538.3969	0.4901079	0.3841082	557.8882	3.055357	0		445	569						blue1280x1080.gif	0	1280	1024	0	0				0	Content		445	569	27923410	11921283423	
27940	14:16:14.940	00:00:27.940	1676	445.7205	699.6772	0.6721669	0.4119073	564.2502	2.464494	0	445.6974	649.0537	0.4899224	0.38402	558.1331	2.693182	0		446	674						blue1280x1080.gif	0	1280	1024	0	0				0	Content		446	674	27940033	11921300046	
27957	14:16:14.957	00:00:27.956	1677	-1280	-1024	-1	-1	-1	-1	4	455.8993	656.5927	0.4898098	0.3840223	558.0443	2.742814	0		456	657						blue1280x1080.gif	0	1280	1024	0	0				0	Content		456	657	27956654	11921316667	
27973	14:16:14.973	00:00:27.973	1678	450.9009	726.7777	0.6721649	0.4102256	564.1943	2.486616	0	454.5531	613.8201	0.489692	0.3841018	557.8849	2.902821	0		453	670						blue1280x1080.gif	0	1280	1024	0	0				0	Content		453	670	27973281	11921333294	
27990	14:16:14.990	00:00:27.990	1679	440.2288	660.7548	0.6721241	0.4102026	564.0697	2.742663	0	434.2061	549.9724	0.4895365	0.3842877	557.8565	3.091742	0		437	605						blue1280x1080.gif	0	1280	1024	0	0				0	Content		437	605	27990029	11921350042	
28007	14:16:15.007	00:00:28.006	1680	439.427	596.0054	0.6720603	0.4100682	563.9239	2.94407	0	440.6363	508.0117	0.4893851	0.384414	557.8618	3.225679	0	68	440	552						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		440	552	28006654	11921366667	
28023	14:16:15.023	00:00:28.023	1681	438.45	542.349	0.67193	0.4101284	563.6992	3.119105	0	438.7715	527.3535	0.4892227	0.3846402	557.6833	3.169084	0	68	439	535						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		439	535	28023278	11921383291	
28040	14:16:15.040	00:00:28.039	1682	438.9067	522.5638	0.6717551	0.4099306	563.6855	3.208847	0	433.496	523.3797	0.4889421	0.3847047	557.7449	3.198728	0	68	436	523						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		436	523	28039903	11921399916	
28057	14:16:15.057	00:00:28.056	1683	441.0736	544.0798	0.671627	0.4098594	563.5739	3.140611	0	439.3267	526.4675	0.4887815	0.3848072	557.6161	3.214116	0	68	440	535						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		440	535	28056652	11921416665	
28073	14:16:15.073	00:00:28.073	1684	436.86	546.6738	0.6714408	0.4096855	563.4886	3.151997	0	437.7287	527.3743	0.4885704	0.3848248	557.4332	3.204789	0	68	437	537						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		437	537	28073276	11921433289	
28090	14:16:15.090	00:00:28.089	1685	435.8035	545.9062	0.6713312	0.4095206	563.3619	3.165472	0	439.0092	528.5957	0.4883708	0.3848197	557.5928	3.211312	0	68	437	537						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		437	537	28089899	11921449912	
28107	14:16:15.107	00:00:28.106	1686	441.3377	536.7015	0.6712795	0.4093242	563.3489	3.161741	0	428.0629	523.5164	0.4882136	0.3847337	557.2059	3.237816	0	68	435	530						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		435	530	28106523	11921466536	
28123	14:16:15.123	00:00:28.123	1687	432.5572	533.5527	0.6711839	0.4091705	563.1044	3.171561	0	428.6633	522.4655	0.4881064	0.3846409	557.1695	3.24184	0	68	431	528						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		431	528	28123272	11921483285	
28140	14:16:15.140	00:00:28.139	1688	433.6866	538.0288	0.6711455	0.4089531	563.2238	3.165656	0	424.3867	521.7844	0.488036	0.3845273	557.2635	3.242398	0	68	429	530						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		429	530	28139896	11921499909	
28157	14:16:15.157	00:00:28.156	1689	433.7906	541.5432	0.6711212	0.4086672	562.9142	3.181794	0	422.2701	520.0715	0.4880031	0.3844631	557.298	3.260623	0	68	428	531						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		428	531	28156519	11921516532	
28173	14:16:15.173	00:00:28.173	1690	435.0378	539.429	0.6711001	0.4085445	562.8566	3.200695	0	424.007	518.256	0.4879559	0.3844717	557.2665	3.276465	0	68	430	529						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		430	529	28173145	11921533158	
28190	14:16:15.190	00:00:28.189	1691	433.8557	534.8294	0.6710356	0.408448	563.0029	3.214167	0	422.798	518.6515	0.4878668	0.3844132	557.2621	3.266243	0	68	428	527						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		428	527	28189892	11921549905	
28207	14:16:15.207	00:00:28.206	1692	434.9079	532.6119	0.6709626	0.4083827	563.1174	3.206645	0	429.8669	525.6589	0.4877868	0.3844416	557.2112	3.288089	0	68	432	529						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		432	529	28206519	11921566532	
28223	14:16:15.223	00:00:28.223	1693	435.3606	537.8176	0.670872	0.4082586	563.058	3.214429	0	430.0036	523.7002	0.4876606	0.3844703	557.3005	3.273637	0	68	433	531						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		433	531	28223142	11921583155	
28240	14:16:15.240	00:00:28.239	1694	432.9779	536.4271	0.6707425	0.4081928	562.9437	3.22135	0	424.123	524.0454	0.4874917	0.3845613	557.3184	3.286692	0	68	429	530						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		429	530	28239766	11921599779	
28257	14:16:15.257	00:00:28.256	1695	433.968	536.8423	0.6706039	0.4080352	562.9896	3.234293	0	429.2567	524.7499	0.487364	0.384602	557.2661	3.303261	0	68	432	531						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		432	531	28256515	11921616528	
28273	14:16:15.273	00:00:28.273	1696	441.7962	542.6072	0.6703554	0.408071	562.8032	3.236677	0	438.2711	532.8694	0.4870706	0.3848051	557.433	3.284367	0	68	440	538						blue1280x1080.gif	0	1280	1024	0	0	433	532	283	0	Content		440	538	28273140	11921633153	
28290	14:16:15.290	00:00:28.289	1697	488.2747	561.667	0.6697497	0.408083	562.9186	3.236507	0	490.6029	547.4315	0.4865291	0.3850212	557.5067	3.278639	0	69	489	555						blue1280x1080.gif	0	1280	1024	0	0	484	551	217	0	Content		489	555	28289764	11921649777	
28306	14:16:15.306	00:00:28.306	1698	480.9449	550.7004	0.669721	0.4081078	562.9037	3.249735	0	476.1739	542.9051	0.4864445	0.3851479	557.338	3.286343	0	69	479	547						blue1280x1080.gif	0	1280	1024	0	0	484	551	217	0	Content		479	547	28306389	11921666402	
28323	14:16:15.323	00:00:28.323	1699	479.8211	559.2571	0.6696239	0.4081168	562.9548	3.25778	0	483.6722	546.4248	0.486366	0.3852237	557.3494	3.282264	0	69	482	553						blue1280x1080.gif	0	1280	1024	0	0	484	551	217	0	Content		482	553	28323134	11921683147	
28340	14:16:15.340	00:00:28.339	1700	485.4371	551.6536	0.6695908	0.4081708	562.9177	3.230666	0	482.2607	548.3406	0.4863104	0.3853385	557.3591	3.236344	0	69	484	550						blue1280x1080.gif	0	1280	1024	0	0	484	551	217	0	Content		484	550	28339763	11921699776	
28356	14:16:15.356	00:00:28.356	1701	485.9305	554.2728	0.6695842	0.408186	562.9022	3.231258	0	485.7442	549.6318	0.4862864	0.3853844	557.3542	3.276628	0	69	486	552						blue1280x1080.gif	0	1280	1024	0	0	484	551	217	0	Content		486	552	28356384	11921716397	
28373	14:16:15.373	00:00:28.373	1702	481.6635	549.8168	0.6695724	0.4081737	562.8785	3.225199	0	482.7209	549.9479	0.486265	0.3854116	557.3755	3.263357	0	69	482	550						blue1280x1080.gif	0	1280	1024	0	0	484	551	217	0	Content		482	550	28373010	11921733023	
